"","band2","band3","band4","NDVI","VCF","class"
"440",0.0351,0.0223,0.1989,0.798372513562387,80,"2"
"441",0.0309,0.0205,0.1782,0.793658782083543,79,"2"
"442",0.0331,0.0224,0.1989,0.797559873474921,78,"2"
"443",0.0332,0.0243,0.1989,0.782258064516129,76,"2"
"444",0.0311,0.0206,0.1865,0.801062288749396,80,"2"
"445",0.0333,0.0226,0.1822,0.779296875,80,"2"
"446",0.0354,0.0244,0.1947,0.777270652670014,81,"2"
"447",0.0291,0.0207,0.1822,0.795958600295712,81,"2"
"448",0.0292,0.0227,0.1698,0.764155844155844,81,"2"
"449",0.0356,0.0245,0.1988,0.780564263322884,80,"2"
"450",0.0356,0.0245,0.1988,0.780564263322884,79,"2"
"451",0.0335,0.0208,0.1864,0.799227799227799,79,"2"
"452",0.0377,0.0245,0.2278,0.805786761791518,79,"2"
"453",0.0377,0.0208,0.2278,0.83266291230893,79,"2"
"454",0.0356,0.0208,0.1947,0.806960556844548,79,"2"
"455",0.0356,0.0264,0.2112,0.777777777777778,79,"2"
"456",0.0335,0.0208,0.1905,0.803123521060104,79,"2"
"457",0.0292,0.0208,0.1531,0.760782058654399,79,"2"
"458",0.0313,0.0208,0.1697,0.781627296587927,79,"2"
"459",0.0356,0.0227,0.207,0.802350892468437,79,"2"
"460",0.0356,0.0227,0.2278,0.8187624750499,76,"2"
"461",0.0398,0.0264,0.2691,0.821319796954315,79,"2"
"462",0.0377,0.0264,0.2236,0.7888,80,"2"
"463",0.0313,0.0227,0.1655,0.758767268862912,80,"2"
"464",0.0292,0.0208,0.1572,0.766292134831461,84,"2"
"465",0.0292,0.0227,0.1614,0.753394894079305,87,"2"
"466",0.0327,0.0221,0.1866,0.788212745567801,78,"2"
"467",0.0328,0.0202,0.1783,0.79647355163728,76,"2"
"468",0.0371,0.0222,0.2156,0.813288477712363,77,"2"
"469",0.035,0.024,0.2115,0.796178343949045,78,"2"
"470",0.0329,0.0204,0.1907,0.806726669824728,79,"2"
"471",0.0309,0.0223,0.1615,0.75734494015234,80,"2"
"472",0.0288,0.0205,0.1532,0.763960852043754,80,"2"
"473",0.0331,0.0224,0.1865,0.785543322163715,80,"2"
"474",0.031,0.0242,0.1948,0.778995433789954,80,"2"
"475",0.0353,0.0262,0.2031,0.771478412559965,79,"2"
"476",0.0354,0.0243,0.1988,0.782160466158673,79,"2"
"477",0.0333,0.0226,0.2113,0.806755023514322,80,"2"
"478",0.0334,0.0226,0.1988,0.795844625112918,81,"2"
"479",0.0313,0.0245,0.1988,0.780564263322884,81,"2"
"480",0.0356,0.0245,0.203,0.784615384615385,81,"2"
"481",0.0335,0.0245,0.1781,0.758144126357354,80,"2"
"482",0.0356,0.0227,0.1947,0.791168353265869,80,"2"
"483",0.0377,0.0264,0.2361,0.798857142857143,79,"2"
"484",0.0335,0.0245,0.2112,0.792108612643191,79,"2"
"485",0.0356,0.0227,0.2236,0.815671944782785,79,"2"
"486",0.0377,0.0264,0.2401,0.80187617260788,79,"2"
"487",0.0335,0.0227,0.1988,0.795033860045147,79,"2"
"488",0.0313,0.0208,0.1738,0.78622816032888,79,"2"
"489",0.0292,0.0208,0.1781,0.790849673202614,79,"2"
"490",0.0335,0.0208,0.1947,0.806960556844548,79,"2"
"491",0.0356,0.0264,0.2401,0.80187617260788,83,"2"
"492",0.0377,0.0264,0.2691,0.821319796954315,80,"2"
"493",0.0356,0.0227,0.2195,0.812551610239472,77,"2"
"494",0.0313,0.0227,0.1697,0.764033264033264,78,"2"
"495",0.0292,0.0227,0.1655,0.758767268862912,81,"2"
"496",0.0313,0.0264,0.1988,0.765541740674956,78,"2"
"497",0.0327,0.0221,0.1783,0.779441117764471,79,"2"
"498",0.0328,0.0239,0.1741,0.758585858585859,77,"2"
"499",0.0371,0.024,0.2405,0.818525519848771,79,"2"
"500",0.0371,0.024,0.2156,0.799666110183639,80,"2"
"501",0.0287,0.0204,0.1616,0.775824175824176,80,"2"
"502",0.0308,0.0241,0.1615,0.740301724137931,78,"2"
"503",0.0288,0.0205,0.1573,0.769403824521935,77,"2"
"504",0.0331,0.0242,0.1823,0.765617433414044,77,"2"
"505",0.0353,0.0261,0.2072,0.776253750535791,78,"2"
"506",0.0374,0.0262,0.232,0.79705654531371,78,"2"
"507",0.0375,0.0262,0.2362,0.80030487804878,78,"2"
"508",0.0354,0.0244,0.2279,0.806579468886247,79,"2"
"509",0.0333,0.0207,0.2113,0.821551724137931,80,"2"
"510",0.0334,0.0227,0.1822,0.77842850170815,81,"2"
"511",0.0313,0.0208,0.1905,0.803123521060104,81,"2"
"512",0.0335,0.0227,0.1738,0.768956743002545,81,"2"
"513",0.0356,0.0227,0.1988,0.795033860045147,81,"2"
"514",0.0356,0.0245,0.2278,0.805786761791518,79,"2"
"515",0.0356,0.0245,0.2278,0.805786761791518,79,"2"
"516",0.0356,0.0227,0.2401,0.827245053272451,79,"2"
"517",0.0377,0.0264,0.2195,0.78527856852379,79,"2"
"518",0.0335,0.0208,0.1947,0.806960556844548,79,"2"
"519",0.0292,0.0189,0.1905,0.819484240687679,79,"2"
"520",0.0292,0.0208,0.1614,0.771679473106476,79,"2"
"521",0.0292,0.0208,0.1738,0.78622816032888,79,"2"
"522",0.0356,0.0245,0.2153,0.795663052543786,82,"2"
"523",0.0419,0.0264,0.2443,0.804950129294422,78,"2"
"524",0.0356,0.0227,0.207,0.802350892468437,75,"2"
"525",0.0335,0.0189,0.1738,0.803840166061235,76,"2"
"526",0.0313,0.0245,0.1905,0.772093023255814,77,"2"
"527",0.0377,0.0245,0.2153,0.795663052543786,69,"2"
"528",0.0369,0.022,0.2283,0.824210946863764,77,"2"
"529",0.0305,0.0258,0.1866,0.757062146892655,78,"2"
"530",0.0349,0.0202,0.195,0.812267657992565,83,"2"
"531",0.0371,0.0202,0.2448,0.847547169811321,84,"2"
"532",0.0328,0.0259,0.2032,0.773897861195984,84,"2"
"533",0.0308,0.0223,0.1573,0.751670378619154,81,"2"
"534",0.0351,0.0223,0.1865,0.78639846743295,76,"2"
"535",0.0351,0.026,0.2115,0.781052631578947,72,"2"
"536",0.0373,0.028,0.1906,0.743824336688015,71,"2"
"537",0.0331,0.0224,0.1948,0.793738489871087,71,"2"
"538",0.0353,0.0243,0.2197,0.800819672131148,78,"2"
"539",0.0396,0.0281,0.2445,0.793837123991196,78,"2"
"540",0.0354,0.0263,0.2362,0.799619047619048,79,"2"
"541",0.0333,0.0188,0.1988,0.827205882352941,80,"2"
"542",0.0313,0.0227,0.1489,0.735431235431235,81,"2"
"543",0.0313,0.0208,0.1738,0.78622816032888,81,"2"
"544",0.0335,0.0245,0.1864,0.767662399241347,81,"2"
"545",0.0313,0.0245,0.203,0.784615384615385,81,"2"
"546",0.0313,0.0227,0.207,0.802350892468437,79,"2"
"547",0.0377,0.0208,0.2443,0.843078083741984,79,"2"
"548",0.0356,0.0245,0.2153,0.795663052543786,79,"2"
"549",0.0335,0.0227,0.1905,0.787054409005629,79,"2"
"550",0.0335,0.0227,0.207,0.802350892468437,79,"2"
"551",0.0335,0.0245,0.207,0.788336933045356,79,"2"
"552",0.0313,0.0189,0.1489,0.774731823599523,79,"2"
"553",0.0313,0.0227,0.1572,0.747637576431351,79,"2"
"554",0.0356,0.0245,0.203,0.784615384615385,76,"2"
"555",0.0377,0.0264,0.2319,0.795586527293844,75,"2"
"556",0.0356,0.0245,0.2236,0.802498992341798,77,"2"
"557",0.0335,0.0208,0.1905,0.803123521060104,80,"2"
"558",0.0335,0.0264,0.207,0.773778920308483,80,"2"
"559",0.0398,0.0264,0.2278,0.792289535798584,75,"2"
"560",0.0326,0.0201,0.1991,0.816605839416058,77,"2"
"561",0.0348,0.022,0.1867,0.789171058936272,77,"2"
"562",0.0306,0.0221,0.1907,0.792293233082707,73,"2"
"563",0.0349,0.0221,0.2074,0.807407407407407,76,"2"
"564",0.0307,0.0222,0.1949,0.795485951174574,80,"2"
"565",0.035,0.0184,0.1699,0.804567180031864,79,"2"
"566",0.0308,0.0279,0.1865,0.739738805970149,77,"2"
"567",0.0373,0.0223,0.2115,0.809238665526091,76,"2"
"568",0.0267,0.0242,0.149,0.720554272517321,78,"2"
"569",0.0267,0.0205,0.1365,0.738853503184713,81,"2"
"570",0.0353,0.0243,0.1948,0.778183477863989,79,"2"
"571",0.0354,0.0262,0.2154,0.783112582781457,79,"2"
"572",0.0333,0.0226,0.2362,0.825347758887172,80,"2"
"573",0.0333,0.0226,0.1864,0.783732057416268,81,"2"
"574",0.027,0.0227,0.1531,0.741751990898749,81,"2"
"575",0.0356,0.0227,0.1655,0.758767268862912,81,"2"
"576",0.0313,0.0227,0.1822,0.77842850170815,80,"2"
"577",0.0313,0.0264,0.203,0.769834350479512,80,"2"
"578",0.0356,0.0208,0.2236,0.829787234042553,79,"2"
"579",0.0377,0.0264,0.2484,0.807860262008734,79,"2"
"580",0.0335,0.0245,0.1947,0.776459854014598,79,"2"
"581",0.0313,0.017,0.1738,0.821802935010482,79,"2"
"582",0.0356,0.0264,0.2153,0.781547372776169,79,"2"
"583",0.0356,0.0245,0.207,0.788336933045356,79,"2"
"584",0.0271,0.017,0.1322,0.772117962466488,79,"2"
"585",0.0292,0.0245,0.1448,0.710572947430597,79,"2"
"586",0.0377,0.0227,0.207,0.802350892468437,77,"2"
"587",0.0377,0.0283,0.2319,0.782475019215988,78,"2"
"588",0.0356,0.0227,0.2401,0.827245053272451,81,"2"
"589",0.0356,0.0245,0.2278,0.805786761791518,83,"2"
"590",0.0356,0.0245,0.2195,0.799180327868853,80,"2"
"591",0.0398,0.0302,0.2484,0.783201722900215,75,"2"
"592",0.0304,0.0201,0.1616,0.778756191524491,77,"2"
"593",0.0369,0.0238,0.2033,0.790400704535447,77,"2"
"594",0.037,0.0277,0.2033,0.76017316017316,64,"2"
"595",0.0349,0.0277,0.2199,0.776252019386107,69,"2"
"596",0.0328,0.0164,0.1949,0.844770468528159,75,"2"
"597",0.035,0.024,0.1949,0.780721790772042,78,"2"
"598",0.0351,0.0279,0.174,0.723625557206538,78,"2"
"599",0.0351,0.0204,0.1782,0.794561933534743,80,"2"
"600",0.033,0.0242,0.1906,0.774674115456238,84,"2"
"601",0.0267,0.0205,0.1573,0.769403824521935,89,"2"
"602",0.0353,0.0225,0.1948,0.792913023469857,80,"2"
"603",0.0311,0.0206,0.1864,0.800966183574879,80,"2"
"604",0.0354,0.0226,0.2237,0.816483962647178,81,"2"
"605",0.0312,0.0263,0.2196,0.786091907279382,81,"2"
"606",0.0313,0.0208,0.1531,0.760782058654399,81,"2"
"607",0.0271,0.0208,0.1697,0.781627296587927,80,"2"
"608",0.0356,0.0283,0.1822,0.731116389548694,79,"2"
"609",0.0335,0.0189,0.207,0.832669322709163,79,"2"
"610",0.0356,0.0245,0.2278,0.805786761791518,79,"2"
"611",0.0377,0.0302,0.2401,0.776544580096189,79,"2"
"612",0.0292,0.0189,0.1988,0.826366559485531,79,"2"
"613",0.0313,0.0227,0.1448,0.728955223880597,79,"2"
"614",0.0335,0.0245,0.1947,0.776459854014598,79,"2"
"615",0.0335,0.0245,0.1988,0.780564263322884,79,"2"
"616",0.0271,0.0189,0.1572,0.785349233390119,79,"2"
"617",0.0335,0.0227,0.1697,0.764033264033264,79,"2"
"618",0.0335,0.0264,0.2236,0.7888,80,"2"
"619",0.0377,0.0283,0.2401,0.789120715350224,79,"2"
"620",0.0377,0.0227,0.2566,0.837450769781597,80,"2"
"621",0.0377,0.0264,0.2401,0.80187617260788,81,"2"
"622",0.0377,0.0245,0.2278,0.805786761791518,77,"2"
"623",0.0398,0.0283,0.2691,0.809683927370545,70,"2"
"624",0.0325,0.0219,0.1992,0.801899592944369,80,"2"
"625",0.0304,0.0257,0.1741,0.742742742742743,79,"2"
"626",0.0347,0.0257,0.195,0.767104666968736,78,"2"
"627",0.0348,0.0221,0.1991,0.800180831826401,72,"2"
"628",0.0327,0.0239,0.1907,0.777260018639329,76,"2"
"629",0.0328,0.0203,0.174,0.791044776119403,80,"2"
"630",0.0371,0.0259,0.2032,0.773897861195984,80,"2"
"631",0.035,0.0241,0.1949,0.779908675799087,76,"2"
"632",0.0351,0.0241,0.2073,0.791702679343129,74,"2"
"633",0.0352,0.0261,0.228,0.79456906729634,77,"2"
"634",0.031,0.0242,0.1948,0.778995433789954,81,"2"
"635",0.0332,0.0243,0.2072,0.790064794816415,81,"2"
"636",0.0353,0.0243,0.2154,0.797246558197747,81,"2"
"637",0.0333,0.0263,0.2113,0.778619528619529,81,"2"
"638",0.0333,0.0207,0.2237,0.830605564648118,81,"2"
"639",0.0313,0.0208,0.1864,0.799227799227799,80,"2"
"640",0.0313,0.0227,0.1531,0.741751990898749,79,"2"
"641",0.0313,0.0264,0.1822,0.746883988494727,78,"2"
"642",0.0313,0.0227,0.1947,0.791168353265869,78,"2"
"643",0.0335,0.0245,0.203,0.784615384615385,79,"2"
"644",0.0356,0.0227,0.2195,0.812551610239472,79,"2"
"645",0.0335,0.0227,0.207,0.802350892468437,79,"2"
"646",0.0292,0.0208,0.1738,0.78622816032888,79,"2"
"647",0.0335,0.0227,0.1988,0.795033860045147,79,"2"
"648",0.0356,0.0245,0.207,0.788336933045356,79,"2"
"649",0.0313,0.0208,0.1697,0.781627296587927,79,"2"
"650",0.0335,0.0227,0.1905,0.787054409005629,79,"2"
"651",0.0335,0.0264,0.2236,0.7888,76,"2"
"652",0.0377,0.0245,0.2401,0.814814814814815,73,"2"
"653",0.0377,0.0302,0.2608,0.792439862542955,75,"2"
"654",0.0335,0.0283,0.2278,0.778992581023038,80,"2"
"655",0.0356,0.0245,0.2278,0.805786761791518,80,"2"
"656",0.0377,0.0302,0.2608,0.792439862542955,76,"2"
"657",0.0346,0.0219,0.1908,0.794076163610719,76,"2"
"658",0.0325,0.02,0.1616,0.779735682819383,76,"2"
"659",0.0347,0.022,0.1741,0.775624681285059,79,"2"
"660",0.0369,0.0238,0.1741,0.759474482061647,72,"2"
"661",0.0306,0.0221,0.1699,0.769791666666667,74,"2"
"662",0.0328,0.0221,0.1699,0.769791666666667,77,"2"
"663",0.0328,0.024,0.1866,0.772079772079772,78,"2"
"664",0.0308,0.026,0.1949,0.764599366229063,78,"2"
"665",0.033,0.0223,0.1823,0.782013685239492,78,"2"
"666",0.033,0.0241,0.1906,0.775500698649278,79,"2"
"667",0.031,0.0261,0.1948,0.763693979176098,80,"2"
"668",0.0331,0.0225,0.1906,0.788831534490849,78,"2"
"669",0.0353,0.0243,0.2196,0.800738007380074,78,"2"
"670",0.0333,0.0226,0.203,0.799645390070922,78,"2"
"671",0.0355,0.0263,0.2279,0.793076317859953,79,"2"
"672",0.0334,0.0302,0.2195,0.758109731678014,79,"2"
"673",0.0313,0.0245,0.1864,0.767662399241347,80,"2"
"674",0.0335,0.0227,0.1905,0.787054409005629,80,"2"
"675",0.0335,0.0208,0.1781,0.790849673202614,80,"2"
"676",0.0335,0.0264,0.1864,0.75187969924812,72,"2"
"677",0.0335,0.0227,0.1988,0.795033860045147,72,"2"
"678",0.0313,0.0208,0.1864,0.799227799227799,74,"2"
"679",0.0292,0.0264,0.1697,0.73074961754207,79,"2"
"680",0.0335,0.0208,0.1697,0.781627296587927,84,"2"
"681",0.0313,0.0208,0.1864,0.799227799227799,84,"2"
"682",0.0292,0.0189,0.1614,0.790349417637271,79,"2"
"683",0.0356,0.0227,0.207,0.802350892468437,74,"2"
"684",0.0335,0.0227,0.1988,0.795033860045147,77,"2"
"685",0.0335,0.0227,0.203,0.798848028356225,80,"2"
"686",0.0335,0.0245,0.2278,0.805786761791518,79,"2"
"687",0.0335,0.0264,0.2236,0.7888,77,"2"
"688",0.0356,0.0245,0.207,0.788336933045356,79,"2"
"689",0.0356,0.0264,0.2112,0.777777777777778,82,"2"
"690",0.0303,0.0237,0.1825,0.770126091173618,79,"2"
"691",0.0325,0.0219,0.1825,0.785714285714286,79,"2"
"692",0.0326,0.022,0.17,0.770833333333333,83,"2"
"693",0.0305,0.0238,0.1741,0.759474482061647,75,"2"
"694",0.0327,0.0221,0.1657,0.764643237486688,77,"2"
"695",0.0328,0.0239,0.1699,0.753353973168215,79,"2"
"696",0.0307,0.024,0.1907,0.776432231020028,80,"2"
"697",0.0329,0.0165,0.1866,0.837518463810931,79,"2"
"698",0.0308,0.0223,0.1532,0.745868945868946,78,"2"
"699",0.0288,0.0241,0.1406,0.707346690953248,79,"2"
"700",0.031,0.0242,0.1782,0.760869565217391,80,"2"
"701",0.0331,0.0262,0.2072,0.775492716366752,76,"2"
"702",0.0332,0.0243,0.2114,0.793805685193042,76,"2"
"703",0.0354,0.0244,0.2196,0.8,77,"2"
"704",0.0376,0.0263,0.2567,0.814134275618375,77,"2"
"705",0.0376,0.0283,0.265,0.807023525400614,77,"2"
"706",0.0335,0.0227,0.207,0.802350892468437,78,"2"
"707",0.0292,0.0208,0.1697,0.781627296587927,78,"2"
"708",0.0335,0.0264,0.1947,0.761194029850746,78,"2"
"709",0.0356,0.0283,0.203,0.755296152183312,77,"2"
"710",0.0313,0.0208,0.1822,0.795073891625616,82,"2"
"711",0.0313,0.0227,0.1738,0.768956743002545,85,"2"
"712",0.0292,0.0227,0.1697,0.764033264033264,82,"2"
"713",0.0313,0.0227,0.1822,0.77842850170815,75,"2"
"714",0.0313,0.0227,0.1822,0.77842850170815,74,"2"
"715",0.0292,0.0208,0.1738,0.78622816032888,79,"2"
"716",0.0356,0.0227,0.2112,0.805899957246687,85,"2"
"717",0.0313,0.0227,0.1988,0.795033860045147,82,"2"
"718",0.0335,0.0227,0.207,0.802350892468437,83,"2"
"719",0.0377,0.0264,0.2484,0.807860262008734,81,"2"
"720",0.0356,0.0245,0.2443,0.817708333333333,77,"2"
"721",0.0335,0.0264,0.2153,0.781547372776169,77,"2"
"722",0.0335,0.0245,0.1988,0.780564263322884,81,"2"
"723",0.0324,0.0236,0.1951,0.784179240969364,79,"2"
"724",0.0367,0.0256,0.2075,0.78035178035178,79,"2"
"725",0.0304,0.0237,0.1784,0.765462642256309,83,"2"
"726",0.0326,0.0238,0.1741,0.759474482061647,79,"2"
"727",0.0326,0.0238,0.17,0.754385964912281,80,"2"
"728",0.0306,0.0239,0.1824,0.768298594280175,82,"2"
"729",0.0328,0.0258,0.2033,0.774770842426888,81,"2"
"730",0.0286,0.0222,0.174,0.773700305810398,79,"2"
"731",0.0308,0.0203,0.1406,0.747669359850839,77,"2"
"732",0.0287,0.0204,0.1699,0.785601681555439,78,"2"
"733",0.0351,0.026,0.2156,0.78476821192053,78,"2"
"734",0.0352,0.0261,0.2321,0.797831138652208,77,"2"
"735",0.0331,0.0261,0.2114,0.780210526315789,77,"2"
"736",0.0311,0.0243,0.1989,0.782258064516129,77,"2"
"737",0.0333,0.0243,0.203,0.786185657721074,78,"2"
"738",0.0291,0.0226,0.2196,0.813377374071016,78,"2"
"739",0.0355,0.0245,0.2236,0.802498992341798,79,"2"
"740",0.0313,0.0227,0.2113,0.805982905982906,79,"2"
"741",0.0376,0.0264,0.2196,0.785365853658537,79,"2"
"742",0.0334,0.0227,0.1864,0.782879005260641,77,"2"
"743",0.0313,0.0208,0.1739,0.786337955829481,80,"2"
"744",0.0313,0.0227,0.1739,0.769074262461852,83,"2"
"745",0.0313,0.0227,0.1947,0.791168353265869,82,"2"
"746",0.0334,0.0208,0.2113,0.820766910814304,78,"2"
"747",0.0313,0.0189,0.203,0.829652996845426,77,"2"
"748",0.0334,0.0245,0.1822,0.762941461054669,81,"2"
"749",0.0334,0.0227,0.2153,0.809243697478992,86,"2"
"750",0.0313,0.0245,0.2236,0.802498992341798,83,"2"
"751",0.0376,0.0245,0.2567,0.82574679943101,84,"2"
"752",0.0398,0.0283,0.2938,0.824278174479975,82,"2"
"753",0.0377,0.0245,0.2815,0.839869281045752,77,"2"
"754",0.0377,0.0227,0.2278,0.8187624750499,76,"2"
"755",0.0292,0.0245,0.1781,0.758144126357354,80,"2"
"756",0.0344,0.0235,0.1784,0.767211490837048,79,"2"
"757",0.028,0.0255,0.1868,0.759773904851625,76,"2"
"758",0.0388,0.0236,0.2034,0.792070484581498,77,"2"
"759",0.0324,0.0219,0.1867,0.790028763183126,79,"2"
"760",0.0346,0.0219,0.1825,0.785714285714286,80,"2"
"761",0.0326,0.0276,0.1991,0.756506396118218,81,"2"
"762",0.0348,0.0257,0.2158,0.787163561076605,82,"2"
"763",0.0348,0.0277,0.224,0.77989670242352,81,"2"
"764",0.0349,0.0239,0.2074,0.793341980112408,78,"2"
"765",0.0371,0.0278,0.2199,0.775534921275737,76,"2"
"766",0.0371,0.0259,0.2115,0.781802864363943,75,"2"
"767",0.0329,0.026,0.2073,0.777111015859408,76,"2"
"768",0.033,0.0204,0.2198,0.830141548709409,79,"2"
"769",0.0331,0.028,0.1948,0.748653500897666,80,"2"
"770",0.031,0.0205,0.1782,0.793658782083543,80,"2"
"771",0.0289,0.0206,0.1906,0.804924242424242,80,"2"
"772",0.0333,0.0262,0.2071,0.775396485212173,81,"2"
"773",0.0333,0.0244,0.2154,0.796497080900751,81,"2"
"774",0.0291,0.0207,0.1822,0.795958600295712,81,"2"
"775",0.0333,0.0226,0.1864,0.783732057416268,82,"2"
"776",0.0312,0.0169,0.1615,0.810538116591928,82,"2"
"777",0.0291,0.0188,0.1656,0.796095444685466,77,"2"
"778",0.0291,0.0188,0.1698,0.800636267232238,75,"2"
"779",0.0376,0.0226,0.2361,0.8252802473908,79,"2"
"780",0.0355,0.0282,0.2567,0.802035802035802,85,"2"
"781",0.0355,0.0244,0.2444,0.818452380952381,83,"2"
"782",0.0376,0.0263,0.2402,0.802626641651032,72,"2"
"783",0.0376,0.0263,0.2526,0.811401936177842,61,"2"
"784",0.0397,0.0282,0.2485,0.796169136248645,76,"2"
"785",0.0418,0.0263,0.2856,0.83135620391151,80,"2"
"786",0.0397,0.0282,0.3144,0.835376532399299,81,"2"
"787",0.0418,0.0263,0.2774,0.826802765887389,77,"2"
"788",0.0312,0.0227,0.1822,0.77842850170815,77,"2"
"789",0.0291,0.0208,0.1615,0.771804717498629,80,"2"
"790",0.0322,0.0216,0.2369,0.832882011605416,77,"2"
"791",0.0387,0.0254,0.2409,0.80923770184003,76,"2"
"792",0.0387,0.0255,0.2368,0.805566145634769,76,"2"
"793",0.0324,0.0236,0.2034,0.792070484581498,76,"2"
"794",0.0346,0.0256,0.1992,0.772241992882562,78,"2"
"795",0.0325,0.0256,0.2241,0.79495394473368,80,"2"
"796",0.0368,0.0257,0.2324,0.800852382797365,81,"2"
"797",0.0348,0.0276,0.2407,0.794260156541185,80,"2"
"798",0.0348,0.0258,0.2365,0.80327868852459,77,"2"
"799",0.037,0.0316,0.2572,0.781163434903047,74,"2"
"800",0.0349,0.0259,0.2282,0.796143250688705,74,"2"
"801",0.035,0.0297,0.2115,0.753731343283582,75,"2"
"802",0.0329,0.0223,0.1949,0.794659300184162,79,"2"
"803",0.0351,0.026,0.1948,0.764492753623188,79,"2"
"804",0.0309,0.0205,0.1906,0.805779251539555,79,"2"
"805",0.0374,0.0261,0.2114,0.780210526315789,80,"2"
"806",0.0311,0.0262,0.2114,0.779461279461279,80,"2"
"807",0.0375,0.0262,0.2362,0.80030487804878,81,"2"
"808",0.0354,0.0226,0.2071,0.803221593382673,81,"2"
"809",0.0311,0.0226,0.1822,0.779296875,81,"2"
"810",0.0311,0.0188,0.1489,0.775790101371497,88,"2"
"811",0.029,0.0169,0.1573,0.805970149253731,82,"2"
"812",0.0333,0.0207,0.1864,0.800096571704491,76,"2"
"813",0.0396,0.0282,0.2774,0.815445026178011,75,"2"
"814",0.0418,0.0282,0.2939,0.824899099658491,75,"2"
"815",0.0439,0.0282,0.2857,0.820324944249761,69,"2"
"816",0.0418,0.0338,0.2981,0.796324194034348,56,"2"
"817",0.046,0.0357,0.2981,0.786099460754943,45,"2"
"818",0.046,0.032,0.2939,0.803620742559067,65,"2"
"819",0.0397,0.0282,0.3021,0.829246139872843,73,"2"
"820",0.0418,0.0282,0.3103,0.833382570162482,79,"2"
"821",0.0354,0.0226,0.2567,0.838166845685643,79,"2"
"822",0.0355,0.0226,0.1988,0.795844625112918,79,"2"
"823",0.0333,0.0263,0.2196,0.786091907279382,81,"2"
"824",0.0342,0.0272,0.2535,0.80619878874243,79,"2"
"825",0.03,0.0197,0.2076,0.826660800703916,80,"2"
"826",0.0344,0.0254,0.2035,0.778069025775448,79,"2"
"827",0.0323,0.0255,0.2326,0.802402169701666,76,"2"
"828",0.0345,0.0218,0.1909,0.795016455101081,76,"2"
"829",0.0346,0.0236,0.2201,0.806319244973328,78,"2"
"830",0.0368,0.0275,0.2408,0.795005590756616,79,"2"
"831",0.0368,0.0257,0.2407,0.807057057057057,79,"2"
"832",0.0348,0.0257,0.2324,0.800852382797365,77,"2"
"833",0.0348,0.0258,0.2282,0.796850393700787,75,"2"
"834",0.0349,0.0258,0.1741,0.741870935467734,75,"2"
"835",0.0307,0.0222,0.1866,0.78735632183908,76,"2"
"836",0.0329,0.024,0.1907,0.776432231020028,76,"2"
"837",0.0372,0.0241,0.2115,0.795415959252971,76,"2"
"838",0.0351,0.026,0.2156,0.78476821192053,76,"2"
"839",0.0352,0.0299,0.2321,0.77175572519084,77,"2"
"840",0.0395,0.0242,0.2403,0.817013232514178,77,"2"
"841",0.0374,0.0262,0.232,0.79705654531371,77,"2"
"842",0.0353,0.0243,0.2072,0.790064794816415,78,"2"
"843",0.0311,0.0206,0.1573,0.76840921866217,78,"2"
"844",0.0311,0.0187,0.1698,0.801591511936339,77,"2"
"845",0.0332,0.0206,0.1865,0.801062288749396,80,"2"
"846",0.0353,0.0262,0.2196,0.786818551668023,79,"2"
"847",0.0438,0.0319,0.294,0.80423442773857,70,"2"
"848",0.046,0.0337,0.3104,0.804126707352514,59,"2"
"849",0.046,0.0337,0.294,0.794324076899603,55,"2"
"850",0.0439,0.0337,0.3146,0.806488659201838,61,"2"
"851",0.0482,0.0337,0.3228,0.8109396914446,69,"2"
"852",0.0503,0.0337,0.3432,0.821172724860706,58,"2"
"853",0.0418,0.0301,0.3104,0.823201174743025,69,"2"
"854",0.0375,0.0282,0.2651,0.807705421070576,78,"2"
"855",0.0333,0.0207,0.2113,0.821551724137931,80,"2"
"856",0.029,0.0188,0.203,0.830477908025248,80,"2"
"857",0.0333,0.0244,0.2279,0.806579468886247,81,"2"
"858",0.0427,0.0271,0.2619,0.812456747404844,78,"2"
"859",0.0342,0.0252,0.241,0.810668670172802,79,"2"
"860",0.03,0.0216,0.191,0.796801505174036,83,"2"
"861",0.0386,0.0234,0.241,0.822995461422088,81,"2"
"862",0.0365,0.0311,0.2617,0.787568306010929,76,"2"
"863",0.0344,0.0235,0.2035,0.79295154185022,74,"2"
"864",0.0345,0.0218,0.2159,0.81657551535549,77,"2"
"865",0.0367,0.0275,0.2533,0.804131054131054,79,"2"
"866",0.0368,0.0237,0.2325,0.814988290398126,79,"2"
"867",0.0368,0.0257,0.195,0.767104666968736,78,"2"
"868",0.0305,0.0238,0.1824,0.769156159068865,77,"2"
"869",0.0305,0.0277,0.1824,0.736316039980961,78,"2"
"870",0.0327,0.0221,0.1866,0.788212745567801,79,"2"
"871",0.0371,0.0297,0.224,0.765865195112337,74,"2"
"872",0.0393,0.0297,0.253,0.78988326848249,75,"2"
"873",0.0393,0.0317,0.2612,0.783543871628542,75,"2"
"874",0.0394,0.0298,0.2654,0.79810298102981,75,"2"
"875",0.0352,0.0261,0.2238,0.791116446578631,76,"2"
"876",0.0374,0.0261,0.2072,0.776253750535791,76,"2"
"877",0.031,0.0242,0.1948,0.778995433789954,76,"2"
